Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating,cost_per_ticket,region,vendor,duration
ID2857,Stewart,2021-02-19,14:52:48,Admin Support,Y,Y,109.0,0:00:39,2.0,11.8,APAC,Vendor1,109.0
ID2858,Jim,2021-02-19,14:52:48,Contract related,Y,Y,12.0,0:05:15,4.0,48.76,EMEA,Vendor1,12.0
ID2859,Joe,2021-02-19,15:02:53,Streaming,Y,Y,87.0,0:02:14,3.0,41.13,EMEA,Vendor3,87.0
ID2860,Stewart,2021-02-19,15:02:53,Admin Support,Y,Y,55.0,0:05:40,3.0,48.21,APAC,Vendor1,55.0
ID2861,Joe,2021-02-19,15:33:07,Payment related,Y,Y,109.0,0:05:35,4.0,22.38,LATAM,Vendor3,109.0
ID2862,Becky,2021-02-19,15:33:07,Contract related,N,N,,,,28.83,NA,Vendor3,
ID2863,Diane,2021-02-19,15:33:07,Payment related,N,N,,,,28.92,APAC,Vendor2,
ID2864,Becky,2021-02-19,15:33:07,Payment related,Y,Y,12.0,0:01:09,4.0,17.36,APAC,Vendor1,12.0
ID2865,Martha,2021-02-19,16:04:48,Payment related,Y,Y,71.0,0:02:51,5.0,26.92,NA,Vendor3,71.0
ID2866,Dan,2021-02-19,16:04:48,Technical Support,N,N,,,,39.44,APAC,Vendor1,
ID2867,Stewart,2021-02-19,16:26:24,Streaming,Y,N,104.0,0:06:29,4.0,47.74,APAC,Vendor3,104.0
ID2868,Stewart,2021-02-19,16:26:24,Payment related,Y,Y,110.0,0:01:53,1.0,28.26,NA,Vendor2,110.0
ID2869,Martha,2021-02-19,17:21:07,Streaming,Y,Y,108.0,0:02:44,1.0,6.74,EMEA,Vendor1,108.0
ID2870,Dan,2021-02-19,17:21:07,Technical Support,Y,Y,88.0,0:00:55,1.0,5.14,EMEA,Vendor1,88.0
ID2871,Stewart,2021-02-19,17:29:46,Contract related,N,N,,,,46.46,EMEA,Vendor2,
ID2872,Joe,2021-02-19,17:29:46,Admin Support,Y,Y,32.0,0:06:08,1.0,40.57,EMEA,Vendor2,32.0
ID2873,Diane,2021-02-19,17:38:24,Contract related,Y,Y,37.0,0:06:13,4.0,49.25,APAC,Vendor3,37.0
ID2874,Greg,2021-02-19,17:38:24,Payment related,Y,Y,58.0,0:03:25,5.0,31.19,LATAM,Vendor1,58.0
ID2875,Greg,2021-02-20,9:24:29,Contract related,Y,Y,61.0,0:04:06,4.0,42.36,LATAM,Vendor1,61.0
ID2876,Jim,2021-02-20,9:24:29,Contract related,Y,Y,39.0,0:01:45,1.0,19.39,LATAM,Vendor3,39.0
ID2877,Joe,2021-02-20,9:33:07,Contract related,Y,Y,39.0,0:05:41,4.0,23.62,LATAM,Vendor2,39.0
ID2878,Diane,2021-02-20,9:33:07,Streaming,Y,Y,53.0,0:01:47,5.0,35.57,APAC,Vendor2,53.0
ID2879,Joe,2021-02-20,10:01:55,Contract related,N,N,,,,34.01,EMEA,Vendor1,
ID2880,Stewart,2021-02-20,10:01:55,Streaming,Y,Y,64.0,0:05:11,4.0,11.14,EMEA,Vendor2,64.0
ID2881,Joe,2021-02-20,10:10:34,Technical Support,Y,Y,77.0,0:03:40,3.0,16.65,EMEA,Vendor3,77.0
ID2882,Dan,2021-02-20,10:10:34,Contract related,Y,Y,20.0,0:00:49,1.0,25.52,EMEA,Vendor2,20.0
ID2883,Martha,2021-02-20,10:24:58,Contract related,N,N,,,,17.1,APAC,Vendor1,
ID2884,Joe,2021-02-20,10:24:58,Admin Support,N,N,,,,35.2,APAC,Vendor1,
ID2885,Dan,2021-02-20,10:50:53,Admin Support,Y,Y,26.0,0:06:13,5.0,33.52,EMEA,Vendor1,26.0
ID2886,Diane,2021-02-20,10:50:53,Technical Support,Y,Y,33.0,0:04:59,3.0,30.62,EMEA,Vendor1,33.0
ID2887,Jim,2021-02-20,11:00:58,Admin Support,N,N,,,,38.75,NA,Vendor1,
ID2888,Becky,2021-02-20,11:00:58,Contract related,Y,Y,122.0,0:02:08,3.0,41.35,NA,Vendor1,122.0
ID2889,Martha,2021-02-20,11:11:02,Contract related,N,N,,,,34.21,EMEA,Vendor1,
ID2890,Martha,2021-02-20,11:11:02,Payment related,Y,Y,75.0,0:03:46,3.0,34.78,LATAM,Vendor3,75.0
ID2891,Martha,2021-02-20,11:21:07,Admin Support,Y,Y,27.0,0:01:39,4.0,30.84,LATAM,Vendor1,27.0
ID2892,Diane,2021-02-20,11:21:07,Contract related,Y,Y,37.0,0:05:48,3.0,30.0,EMEA,Vendor3,37.0
ID2893,Diane,2021-02-20,11:34:05,Admin Support,Y,Y,24.0,0:02:25,3.0,22.47,EMEA,Vendor1,24.0
ID2894,Becky,2021-02-20,11:34:05,Streaming,Y,Y,70.0,0:05:22,1.0,14.93,LATAM,Vendor3,70.0
ID2895,Becky,2021-02-20,11:41:17,Technical Support,Y,Y,117.0,0:01:54,4.0,30.81,APAC,Vendor2,117.0
ID2896,Diane,2021-02-20,11:41:17,Payment related,Y,Y,15.0,0:04:37,1.0,29.91,LATAM,Vendor3,15.0
ID2897,Greg,2021-02-20,11:54:14,Streaming,Y,Y,20.0,0:03:35,3.0,37.23,NA,Vendor2,20.0
ID2898,Dan,2021-02-20,11:54:14,Streaming,Y,Y,36.0,0:04:16,2.0,40.26,LATAM,Vendor2,36.0
ID2899,Diane,2021-02-20,12:02:53,Technical Support,Y,Y,63.0,0:04:47,1.0,12.06,EMEA,Vendor1,63.0
ID2900,Becky,2021-02-20,12:02:53,Payment related,Y,Y,20.0,0:06:22,3.0,41.03,NA,Vendor2,20.0
ID2901,Dan,2021-02-20,12:10:05,Contract related,Y,N,115.0,0:05:35,4.0,9.88,LATAM,Vendor1,115.0
ID2902,Joe,2021-02-20,12:10:05,Contract related,N,N,,,,21.45,NA,Vendor3,
ID2903,Dan,2021-02-20,12:25:55,Technical Support,Y,Y,95.0,0:04:58,3.0,28.56,APAC,Vendor1,95.0
ID2904,Becky,2021-02-20,12:25:55,Payment related,Y,Y,114.0,0:03:07,4.0,47.32,EMEA,Vendor1,114.0
ID2905,Martha,2021-02-20,12:46:05,Contract related,Y,Y,71.0,0:02:01,4.0,35.04,NA,Vendor1,71.0
ID2906,Stewart,2021-02-20,12:46:05,Payment related,Y,Y,44.0,0:06:02,1.0,10.09,LATAM,Vendor3,44.0
ID2907,Greg,2021-02-20,12:51:50,Technical Support,N,N,,,,41.17,LATAM,Vendor3,
ID2908,Becky,2021-02-20,12:51:50,Technical Support,N,N,,,,25.78,NA,Vendor1,
ID2909,Stewart,2021-02-20,13:35:02,Payment related,Y,Y,24.0,0:01:54,3.0,22.43,LATAM,Vendor2,24.0
ID2910,Greg,2021-02-20,13:35:02,Streaming,N,N,,,,25.08,LATAM,Vendor3,
ID2911,Dan,2021-02-20,13:56:38,Contract related,Y,Y,70.0,0:02:59,3.0,24.56,NA,Vendor3,70.0
ID2912,Jim,2021-02-20,13:56:38,Streaming,N,N,,,,15.1,LATAM,Vendor3,
ID2913,Dan,2021-02-20,14:13:55,Admin Support,Y,Y,33.0,0:00:40,1.0,19.78,APAC,Vendor1,33.0
ID2914,Diane,2021-02-20,14:13:55,Contract related,N,N,,,,19.09,APAC,Vendor2,
ID2915,Greg,2021-02-20,14:28:19,Admin Support,Y,N,15.0,0:05:32,1.0,49.88,APAC,Vendor3,15.0
ID2916,Joe,2021-02-20,14:28:19,Streaming,Y,Y,103.0,0:04:56,4.0,26.56,LATAM,Vendor1,103.0
ID2917,Martha,2021-02-20,15:07:12,Contract related,Y,Y,61.0,0:05:50,5.0,30.92,LATAM,Vendor2,61.0
ID2918,Greg,2021-02-20,15:07:12,Admin Support,N,N,,,,12.98,LATAM,Vendor1,
ID2919,Greg,2021-02-20,15:11:31,Contract related,Y,Y,32.0,0:01:25,4.0,40.92,APAC,Vendor3,32.0
ID2920,Dan,2021-02-20,15:11:31,Admin Support,Y,Y,33.0,0:01:42,4.0,28.7,APAC,Vendor2,33.0
ID2921,Becky,2021-02-20,15:12:58,Payment related,Y,Y,30.0,0:05:50,3.0,14.72,NA,Vendor2,30.0
ID2922,Stewart,2021-02-20,15:12:58,Streaming,Y,Y,36.0,0:05:26,4.0,47.14,NA,Vendor3,36.0
ID2923,Dan,2021-02-20,15:21:36,Technical Support,Y,Y,16.0,0:04:20,4.0,26.94,NA,Vendor3,16.0
ID2924,Stewart,2021-02-20,15:21:36,Technical Support,Y,Y,60.0,0:04:27,3.0,49.45,LATAM,Vendor1,60.0
ID2925,Stewart,2021-02-20,15:53:17,Technical Support,N,N,,,,18.66,EMEA,Vendor1,
ID2926,Stewart,2021-02-20,15:53:17,Contract related,Y,Y,42.0,0:04:56,4.0,19.87,EMEA,Vendor1,42.0
ID2927,Dan,2021-02-20,16:00:29,Contract related,Y,Y,58.0,0:05:41,1.0,34.6,NA,Vendor1,58.0
ID2928,Greg,2021-02-20,16:00:29,Payment related,Y,N,44.0,0:02:18,1.0,22.29,EMEA,Vendor2,44.0
ID2929,Martha,2021-02-20,16:10:34,Streaming,Y,N,72.0,0:02:33,1.0,42.8,LATAM,Vendor3,72.0
ID2930,Stewart,2021-02-20,16:10:34,Streaming,Y,Y,13.0,0:03:57,4.0,6.68,LATAM,Vendor3,13.0
ID2931,Jim,2021-02-20,16:14:53,Streaming,Y,Y,113.0,0:03:31,4.0,25.32,NA,Vendor1,113.0
ID2932,Joe,2021-02-20,16:14:53,Streaming,N,N,,,,39.25,APAC,Vendor1,
ID2933,Greg,2021-02-20,16:16:19,Contract related,Y,Y,51.0,0:06:30,4.0,27.92,EMEA,Vendor3,51.0
ID2934,Greg,2021-02-20,16:16:19,Contract related,Y,N,85.0,0:05:14,1.0,25.72,APAC,Vendor3,85.0
ID2935,Stewart,2021-02-20,16:32:10,Payment related,Y,N,27.0,0:06:24,4.0,18.61,EMEA,Vendor3,27.0
ID2936,Dan,2021-02-20,16:32:10,Contract related,Y,Y,75.0,0:03:25,3.0,25.62,EMEA,Vendor3,75.0
ID2937,Jim,2021-02-20,16:52:19,Contract related,Y,Y,63.0,0:05:33,2.0,13.23,EMEA,Vendor2,63.0
ID2938,Dan,2021-02-20,16:52:19,Admin Support,N,N,,,,31.1,LATAM,Vendor1,
ID2939,Diane,2021-02-20,17:25:26,Payment related,Y,Y,22.0,0:00:51,3.0,23.65,APAC,Vendor3,22.0
ID2940,Becky,2021-02-20,17:25:26,Contract related,N,N,,,,21.25,NA,Vendor2,
ID2941,Stewart,2021-02-20,17:57:07,Admin Support,Y,N,106.0,0:03:45,3.0,49.91,APAC,Vendor2,106.0
ID2942,Greg,2021-02-20,17:57:07,Streaming,Y,Y,86.0,0:02:40,4.0,37.29,LATAM,Vendor3,86.0
ID2943,Stewart,2021-02-21,9:57:36,Contract related,Y,Y,55.0,0:06:04,3.0,5.61,NA,Vendor1,55.0
ID2944,Martha,2021-02-21,9:57:36,Admin Support,Y,Y,74.0,0:06:46,2.0,44.2,LATAM,Vendor3,74.0
ID2945,Stewart,2021-02-21,10:12:00,Admin Support,Y,Y,53.0,0:06:20,5.0,40.78,LATAM,Vendor3,53.0
ID2946,Joe,2021-02-21,10:12:00,Technical Support,Y,Y,115.0,0:02:05,3.0,45.53,LATAM,Vendor2,115.0
ID2947,Jim,2021-02-21,10:22:05,Admin Support,Y,Y,29.0,0:01:30,4.0,34.59,NA,Vendor3,29.0
ID2948,Joe,2021-02-21,10:22:05,Payment related,Y,Y,16.0,0:02:10,4.0,31.74,NA,Vendor2,16.0
ID2949,Martha,2021-02-21,11:06:43,Technical Support,Y,N,26.0,0:03:45,3.0,47.91,NA,Vendor3,26.0
ID2950,Becky,2021-02-21,11:06:43,Technical Support,Y,Y,71.0,0:03:49,1.0,16.85,EMEA,Vendor1,71.0
ID2951,Joe,2021-02-21,11:08:10,Streaming,Y,Y,109.0,0:04:31,4.0,6.53,NA,Vendor2,109.0
ID2952,Joe,2021-02-21,11:08:10,Technical Support,Y,Y,102.0,0:03:50,5.0,25.98,LATAM,Vendor3,102.0
ID2953,Joe,2021-02-21,11:12:29,Payment related,Y,Y,115.0,0:00:37,4.0,21.14,EMEA,Vendor2,115.0
ID2954,Diane,2021-02-21,11:12:29,Technical Support,Y,Y,48.0,0:02:27,4.0,18.02,EMEA,Vendor3,48.0
ID2955,Dan,2021-02-21,11:35:31,Streaming,Y,Y,41.0,0:04:27,5.0,6.02,LATAM,Vendor3,41.0
ID2956,Greg,2021-02-21,11:35:31,Technical Support,Y,Y,97.0,0:03:10,4.0,10.97,LATAM,Vendor2,97.0
ID2957,Martha,2021-02-21,11:42:43,Payment related,Y,N,39.0,0:03:22,3.0,25.06,NA,Vendor3,39.0
ID2958,Becky,2021-02-21,11:42:43,Admin Support,N,N,,,,25.71,NA,Vendor3,
ID2959,Jim,2021-02-21,11:54:14,Payment related,Y,Y,73.0,0:01:13,3.0,13.0,APAC,Vendor2,73.0
ID2960,Dan,2021-02-21,11:54:14,Contract related,Y,Y,25.0,0:01:06,1.0,34.27,EMEA,Vendor2,25.0
ID2961,Becky,2021-02-21,12:21:36,Streaming,Y,Y,84.0,0:03:49,3.0,43.04,EMEA,Vendor1,84.0
ID2962,Becky,2021-02-21,12:21:36,Technical Support,Y,Y,99.0,0:02:35,5.0,30.33,EMEA,Vendor2,99.0
ID2963,Jim,2021-02-21,12:25:55,Streaming,Y,Y,108.0,0:05:28,3.0,10.23,EMEA,Vendor1,108.0
ID2964,Greg,2021-02-21,12:25:55,Payment related,Y,Y,80.0,0:02:17,4.0,43.42,APAC,Vendor3,80.0
ID2965,Becky,2021-02-21,12:57:36,Payment related,Y,Y,77.0,0:01:15,4.0,5.45,APAC,Vendor3,77.0
ID2966,Stewart,2021-02-21,12:57:36,Admin Support,Y,Y,14.0,0:01:31,5.0,22.3,NA,Vendor2,14.0
ID2967,Stewart,2021-02-21,13:14:53,Technical Support,Y,N,69.0,0:05:10,5.0,11.1,NA,Vendor2,69.0
ID2968,Jim,2021-02-21,13:14:53,Contract related,Y,Y,91.0,0:00:53,3.0,36.52,EMEA,Vendor3,91.0
ID2969,Greg,2021-02-21,13:35:02,Payment related,N,N,,,,41.7,APAC,Vendor3,
ID2970,Becky,2021-02-21,13:35:02,Payment related,Y,Y,125.0,0:03:09,1.0,20.4,APAC,Vendor1,125.0
ID2971,Becky,2021-02-21,13:56:38,Streaming,Y,Y,25.0,0:06:00,4.0,32.0,LATAM,Vendor2,25.0
ID2972,Dan,2021-02-21,13:56:38,Payment related,Y,Y,60.0,0:04:45,4.0,8.18,EMEA,Vendor1,60.0
ID2973,Becky,2021-02-21,13:59:31,Technical Support,Y,N,97.0,0:04:40,3.0,49.92,LATAM,Vendor3,97.0
ID2974,Dan,2021-02-21,13:59:31,Admin Support,Y,Y,41.0,0:04:56,1.0,37.99,LATAM,Vendor1,41.0
ID2975,Stewart,2021-02-21,14:29:46,Payment related,N,N,,,,8.14,EMEA,Vendor3,
ID2976,Greg,2021-02-21,14:29:46,Streaming,Y,Y,47.0,0:06:59,4.0,14.98,EMEA,Vendor1,47.0
ID2977,Becky,2021-02-21,14:47:02,Contract related,N,N,,,,14.3,EMEA,Vendor1,
ID2978,Jim,2021-02-21,14:47:02,Streaming,Y,Y,82.0,0:06:34,5.0,21.92,EMEA,Vendor2,82.0
ID2979,Greg,2021-02-21,14:58:34,Admin Support,Y,Y,94.0,0:04:43,4.0,26.1,EMEA,Vendor1,94.0
ID2980,Becky,2021-02-21,14:58:34,Contract related,Y,Y,43.0,0:04:43,4.0,30.71,EMEA,Vendor3,43.0
ID2981,Stewart,2021-02-21,15:10:05,Technical Support,Y,Y,27.0,0:04:07,1.0,19.43,NA,Vendor2,27.0
ID2982,Joe,2021-02-21,15:10:05,Technical Support,Y,N,15.0,0:02:51,3.0,48.22,LATAM,Vendor1,15.0
ID2983,Jim,2021-02-21,15:44:38,Technical Support,Y,Y,21.0,0:01:22,4.0,7.65,NA,Vendor3,21.0
ID2984,Dan,2021-02-21,15:44:38,Technical Support,Y,Y,30.0,0:01:46,5.0,49.52,NA,Vendor2,30.0
ID2985,Diane,2021-02-21,15:46:05,Admin Support,Y,N,106.0,0:02:10,1.0,25.94,LATAM,Vendor1,106.0
ID2986,Jim,2021-02-21,15:46:05,Admin Support,Y,Y,56.0,0:05:21,3.0,21.86,EMEA,Vendor3,56.0
ID2987,Dan,2021-02-21,16:23:31,Payment related,Y,Y,100.0,0:06:33,5.0,21.43,APAC,Vendor1,100.0
ID2988,Diane,2021-02-21,16:23:31,Streaming,Y,Y,48.0,0:05:46,3.0,25.15,APAC,Vendor2,48.0
ID2989,Jim,2021-02-21,16:59:31,Streaming,Y,Y,74.0,0:03:37,5.0,18.63,NA,Vendor2,74.0
ID2990,Stewart,2021-02-21,16:59:31,Admin Support,Y,Y,100.0,0:04:00,1.0,44.6,NA,Vendor2,100.0
ID2991,Diane,2021-02-21,17:19:41,Payment related,Y,N,90.0,0:02:43,3.0,32.35,NA,Vendor3,90.0
ID2992,Becky,2021-02-21,17:19:41,Technical Support,N,N,,,,44.04,EMEA,Vendor3,
ID2993,Dan,2021-02-21,17:21:07,Payment related,Y,Y,43.0,0:06:20,5.0,6.45,EMEA,Vendor1,43.0
ID2994,Joe,2021-02-21,17:21:07,Payment related,Y,Y,68.0,0:05:13,4.0,13.01,EMEA,Vendor1,68.0
ID2995,Jim,2021-02-21,17:49:55,Streaming,N,N,,,,16.14,APAC,Vendor1,
ID2996,Diane,2021-02-21,17:49:55,Admin Support,Y,Y,65.0,0:05:18,1.0,7.02,LATAM,Vendor1,65.0
ID2997,Greg,2021-02-22,9:04:19,Admin Support,Y,Y,125.0,0:01:58,5.0,34.33,NA,Vendor1,125.0
ID2998,Joe,2021-02-22,9:04:19,Admin Support,Y,Y,62.0,0:05:13,4.0,25.37,EMEA,Vendor1,62.0
ID2999,Jim,2021-02-22,9:44:38,Payment related,Y,Y,24.0,0:02:10,3.0,28.24,LATAM,Vendor1,24.0
ID3000,Becky,2021-02-22,9:44:38,Streaming,N,N,,,,40.17,APAC,Vendor1,
ID3001,Jim,2021-02-22,11:12:29,Streaming,Y,Y,41.0,0:02:17,4.0,12.67,EMEA,Vendor3,41.0
ID3002,Becky,2021-02-22,11:12:29,Streaming,Y,Y,81.0,0:01:53,3.0,31.49,EMEA,Vendor3,81.0
ID3003,Diane,2021-02-22,11:13:55,Technical Support,Y,Y,21.0,0:05:28,5.0,38.34,EMEA,Vendor2,21.0
ID3004,Joe,2021-02-22,11:13:55,Admin Support,N,N,,,,10.56,APAC,Vendor1,
ID3005,Jim,2021-02-22,11:29:46,Streaming,N,N,,,,43.6,APAC,Vendor3,
ID3006,Jim,2021-02-22,11:29:46,Contract related,Y,Y,42.0,0:04:28,4.0,43.95,EMEA,Vendor3,42.0
ID3007,Greg,2021-02-22,11:58:34,Streaming,Y,Y,79.0,0:05:21,5.0,13.44,LATAM,Vendor2,79.0
ID3008,Greg,2021-02-22,11:58:34,Technical Support,Y,Y,120.0,0:04:53,4.0,40.95,LATAM,Vendor2,120.0
ID3009,Dan,2021-02-22,12:04:19,Admin Support,Y,Y,10.0,0:02:34,4.0,20.08,APAC,Vendor2,10.0
ID3010,Jim,2021-02-22,12:04:19,Streaming,Y,Y,21.0,0:05:05,1.0,12.03,EMEA,Vendor1,21.0
ID3011,Diane,2021-02-22,13:01:55,Technical Support,Y,N,16.0,0:03:35,5.0,16.96,APAC,Vendor2,16.0
ID3012,Joe,2021-02-22,13:01:55,Payment related,Y,Y,34.0,0:06:19,5.0,21.28,EMEA,Vendor1,34.0
ID3013,Diane,2021-02-22,13:19:12,Contract related,Y,Y,116.0,0:06:53,1.0,11.6,NA,Vendor3,116.0
ID3014,Greg,2021-02-22,13:19:12,Admin Support,Y,Y,28.0,0:06:25,2.0,32.53,EMEA,Vendor3,28.0
ID3015,Martha,2021-02-22,13:30:43,Technical Support,Y,Y,75.0,0:02:33,3.0,36.88,EMEA,Vendor1,75.0
ID3016,Martha,2021-02-22,13:30:43,Payment related,N,N,,,,19.62,LATAM,Vendor2,
ID3017,Joe,2021-02-22,14:06:43,Payment related,Y,N,29.0,0:03:34,2.0,11.41,LATAM,Vendor1,29.0
ID3018,Jim,2021-02-22,14:06:43,Technical Support,N,N,,,,23.93,LATAM,Vendor1,
ID3019,Becky,2021-02-22,14:32:38,Technical Support,N,N,,,,14.13,APAC,Vendor2,
ID3020,Dan,2021-02-22,14:32:38,Technical Support,Y,Y,118.0,0:02:11,4.0,26.95,EMEA,Vendor2,118.0
ID3021,Dan,2021-02-22,14:32:38,Admin Support,Y,Y,87.0,0:05:04,3.0,7.16,NA,Vendor2,87.0
ID3022,Diane,2021-02-22,14:32:38,Streaming,Y,N,100.0,0:06:45,3.0,45.35,LATAM,Vendor3,100.0
ID3023,Becky,2021-02-22,15:12:58,Admin Support,Y,Y,114.0,0:05:05,2.0,37.62,NA,Vendor3,114.0
ID3024,Stewart,2021-02-22,15:12:58,Technical Support,Y,Y,69.0,0:00:35,4.0,8.03,APAC,Vendor1,69.0
ID3025,Jim,2021-02-22,15:18:43,Admin Support,Y,Y,112.0,0:01:59,3.0,27.06,NA,Vendor2,112.0
ID3026,Dan,2021-02-22,15:18:43,Technical Support,N,N,,,,16.12,LATAM,Vendor1,
ID3027,Stewart,2021-02-22,15:37:26,Streaming,Y,Y,48.0,0:01:54,3.0,16.55,APAC,Vendor1,48.0
ID3028,Becky,2021-02-22,15:37:26,Payment related,Y,Y,92.0,0:01:26,2.0,5.66,EMEA,Vendor2,92.0
ID3029,Jim,2021-02-22,15:37:26,Streaming,Y,Y,102.0,0:06:34,4.0,31.98,APAC,Vendor3,102.0
ID3030,Martha,2021-02-22,15:37:26,Technical Support,Y,Y,16.0,0:06:31,3.0,16.74,EMEA,Vendor1,16.0
ID3031,Joe,2021-02-22,15:41:46,Technical Support,Y,Y,58.0,0:02:53,5.0,21.14,EMEA,Vendor1,58.0
ID3032,Becky,2021-02-22,15:41:46,Contract related,Y,Y,87.0,0:01:42,5.0,36.84,APAC,Vendor3,87.0
ID3033,Joe,2021-02-22,15:48:58,Contract related,Y,Y,88.0,0:01:17,4.0,46.79,APAC,Vendor2,88.0
ID3034,Dan,2021-02-22,15:48:58,Admin Support,Y,Y,59.0,0:03:42,3.0,34.23,LATAM,Vendor3,59.0
ID3035,Jim,2021-02-22,16:26:24,Streaming,Y,Y,11.0,0:03:15,3.0,40.06,LATAM,Vendor1,11.0
ID3036,Joe,2021-02-22,16:26:24,Technical Support,Y,Y,75.0,0:06:33,3.0,16.14,EMEA,Vendor3,75.0
ID3037,Greg,2021-02-22,16:39:22,Admin Support,Y,Y,64.0,0:06:37,3.0,49.65,EMEA,Vendor3,64.0
ID3038,Becky,2021-02-22,16:39:22,Streaming,Y,Y,95.0,0:05:16,1.0,45.69,APAC,Vendor2,95.0
ID3039,Martha,2021-02-22,16:55:12,Technical Support,Y,Y,94.0,0:05:02,4.0,13.6,EMEA,Vendor1,94.0
ID3040,Greg,2021-02-22,16:55:12,Payment related,N,N,,,,18.25,NA,Vendor3,
ID3041,Joe,2021-02-22,17:03:50,Contract related,N,N,,,,11.46,NA,Vendor3,
ID3042,Becky,2021-02-22,17:03:50,Admin Support,N,N,,,,38.9,APAC,Vendor3,
ID3043,Dan,2021-02-22,17:09:36,Contract related,N,N,,,,5.23,LATAM,Vendor1,
ID3044,Diane,2021-02-22,17:09:36,Contract related,Y,Y,41.0,0:02:08,3.0,49.44,LATAM,Vendor1,41.0
ID3045,Diane,2021-02-22,17:19:41,Admin Support,Y,Y,38.0,0:03:48,3.0,49.42,EMEA,Vendor3,38.0
ID3046,Martha,2021-02-22,17:19:41,Streaming,Y,Y,33.0,0:01:42,5.0,25.93,EMEA,Vendor2,33.0
ID3047,Dan,2021-02-23,9:02:53,Technical Support,Y,Y,49.0,0:01:01,3.0,48.58,NA,Vendor3,49.0
ID3048,Dan,2021-02-23,9:02:53,Streaming,Y,Y,97.0,0:00:46,5.0,24.54,APAC,Vendor1,97.0
ID3049,Becky,2021-02-23,9:23:02,Payment related,Y,Y,23.0,0:02:53,3.0,40.41,EMEA,Vendor3,23.0
ID3050,Joe,2021-02-23,9:23:02,Technical Support,Y,Y,60.0,0:06:16,3.0,13.44,EMEA,Vendor3,60.0
ID3051,Martha,2021-02-23,9:43:12,Technical Support,Y,Y,48.0,0:06:24,2.0,31.93,EMEA,Vendor2,48.0
ID3052,Diane,2021-02-23,9:43:12,Contract related,Y,Y,28.0,0:01:45,4.0,29.98,EMEA,Vendor1,28.0
ID3053,Martha,2021-02-23,10:24:58,Technical Support,Y,Y,104.0,0:05:43,4.0,44.17,EMEA,Vendor3,104.0
ID3054,Greg,2021-02-23,10:24:58,Contract related,Y,Y,115.0,0:01:23,4.0,14.99,APAC,Vendor2,115.0
ID3055,Becky,2021-02-23,10:43:41,Admin Support,Y,N,89.0,0:01:52,3.0,41.92,EMEA,Vendor2,89.0
ID3056,Martha,2021-02-23,10:43:41,Contract related,N,N,,,,32.47,LATAM,Vendor3,
ID3057,Stewart,2021-02-23,10:49:26,Technical Support,Y,Y,111.0,0:04:17,3.0,44.43,LATAM,Vendor3,111.0
ID3058,Jim,2021-02-23,10:49:26,Payment related,Y,Y,17.0,0:06:18,5.0,45.44,LATAM,Vendor3,17.0
ID3059,Diane,2021-02-23,11:22:34,Technical Support,Y,Y,112.0,0:01:03,3.0,15.68,LATAM,Vendor3,112.0
ID3060,Stewart,2021-02-23,11:22:34,Streaming,Y,N,100.0,0:04:25,5.0,10.03,LATAM,Vendor2,100.0
ID3061,Becky,2021-02-23,12:01:26,Payment related,N,N,,,,29.21,EMEA,Vendor2,
ID3062,Diane,2021-02-23,12:01:26,Admin Support,Y,Y,40.0,0:04:13,3.0,22.74,LATAM,Vendor3,40.0
ID3063,Martha,2021-02-23,12:41:46,Contract related,N,N,,,,36.01,NA,Vendor1,
ID3064,Becky,2021-02-23,12:41:46,Admin Support,Y,Y,29.0,0:01:10,3.0,12.67,APAC,Vendor1,29.0
ID3065,Jim,2021-02-23,12:59:02,Admin Support,Y,N,39.0,0:06:33,4.0,11.38,NA,Vendor1,39.0
ID3066,Diane,2021-02-23,12:59:02,Payment related,Y,Y,41.0,0:01:18,3.0,18.49,EMEA,Vendor1,41.0
ID3067,Stewart,2021-02-23,13:26:24,Streaming,N,N,,,,5.15,APAC,Vendor3,
ID3068,Martha,2021-02-23,13:26:24,Technical Support,N,N,,,,19.93,APAC,Vendor2,
ID3069,Becky,2021-02-23,13:37:55,Admin Support,Y,Y,56.0,0:00:37,5.0,26.68,NA,Vendor1,56.0
ID3070,Diane,2021-02-23,13:37:55,Streaming,Y,Y,76.0,0:02:16,1.0,47.35,NA,Vendor2,76.0
ID3071,Greg,2021-02-23,13:45:07,Admin Support,Y,N,36.0,0:01:06,3.0,37.81,EMEA,Vendor1,36.0
ID3072,Jim,2021-02-23,13:45:07,Streaming,Y,Y,111.0,0:01:42,3.0,7.36,LATAM,Vendor2,111.0
ID3073,Becky,2021-02-23,14:28:19,Payment related,Y,Y,17.0,0:03:04,4.0,35.51,LATAM,Vendor2,17.0
ID3074,Diane,2021-02-23,14:28:19,Payment related,Y,Y,121.0,0:03:23,5.0,17.11,EMEA,Vendor3,121.0
ID3075,Stewart,2021-02-23,14:34:05,Payment related,Y,Y,69.0,0:06:05,4.0,31.99,APAC,Vendor3,69.0
ID3076,Jim,2021-02-23,14:34:05,Contract related,Y,Y,111.0,0:03:27,3.0,26.7,EMEA,Vendor3,111.0
ID3077,Martha,2021-02-23,14:38:24,Technical Support,N,N,,,,34.32,LATAM,Vendor3,
